,smiles,MW,LogP,NumHetAtoms,NumAromRings,NumAliphaticRings,RNH2,Ar_N,Pyr,Cyan,CCCC(C)CC#N
189,CC[C@H](C)c1cccc[n+]1CC,164.143,2.508,1.0,1.0,0.0,0.0,1.0,1.0,,
190,CCC(CC)c1ccccc1CC#N,187.136,3.656,1.0,1.0,0.0,0.0,0.0,0.0,,
191,CCC(C)(C)CC(=O)C1=CC=CC=[N+]1,191.13,2.242,2.0,0.0,1.0,0.0,0.0,0.0,,
192,CC[C@@H](C)c1cccc[n+]1CCC[NH2+],193.169,0.905,2.0,1.0,0.0,1.0,1.0,1.0,,
193,CC(=O)c1ccc(C(C)(C)C)cc1C,190.136,3.495,1.0,1.0,0.0,0.0,0.0,0.0,,
194,CC[C@H](Cc1ccccc1)C(C)C,176.157,3.911,0.0,1.0,0.0,0.0,0.0,0.0,,
195,CC(C)[C@@H](CCO)Cc1ccccc1,192.151,2.884,1.0,1.0,0.0,0.0,0.0,0.0,,
196,CC(C)[C@H](C)CCc1ccccc1,176.157,3.911,0.0,1.0,0.0,0.0,0.0,0.0,,
197,CC[C@@H](CCO)Cc1ccccc1,178.136,2.638,1.0,1.0,0.0,0.0,0.0,0.0,,
198,CC[NH+](CC)c1cccc(C)c1,164.143,1.551,1.0,1.0,0.0,0.0,0.0,0.0,,
199,CC[C@H](C)c1ccccc1C[NH2+],163.136,1.728,1.0,1.0,0.0,1.0,0.0,0.0,,
200,CC(C)[C@H](C)Cc1ccccc1,162.141,3.521,0.0,1.0,0.0,0.0,0.0,0.0,,
201,Cc1cccc(C(=O)CC(C)(C)C)c1,190.136,3.614,1.0,1.0,0.0,0.0,0.0,0.0,,
202,CC[C@H](C)c1cccc(C[NH2+])c1C,177.151,2.036,1.0,1.0,0.0,1.0,0.0,0.0,,
203,COc1cc(C)ccc1C(=O)NC1=NC=NC2=S1CCCC2,317.12,2.714,6.0,1.0,2.0,0.0,0.0,0.0,0.0,
204,Cc1ccc(CN2CCN(c3ncccn3)CC2)c(Cl)c1,302.13,2.761,5.0,2.0,1.0,0.0,2.0,0.0,0.0,
205,Cc1cccc(NC(=O)CSc2nnc(C3CCC3)s2)c1,319.081,3.845,6.0,2.0,1.0,0.0,2.0,0.0,0.0,
206,COc1cc(C)ccc1C(=O)Nc1ncnc2c1CCCC2,297.148,2.925,5.0,2.0,1.0,0.0,2.0,0.0,0.0,
207,COc1cc(C(=O)Nc2ncnc3c2CCCC3)ccc1C,297.148,2.925,5.0,2.0,1.0,0.0,2.0,0.0,0.0,
208,Cc1ccc(C)c(NC(=O)CSc2ncnc3c2CCC3)n1,314.12,2.708,6.0,2.0,1.0,0.0,3.0,1.0,0.0,
209,Cc1ccccc1N1[N-][C@H](c2ccccc2)[C@H](C)C1=O,265.135,4.008,3.0,2.0,1.0,0.0,0.0,0.0,0.0,
210,Cc1ccccc1N1C(=O)[C@@H](C)[C@@H]1c1ccc(F)cc1,269.122,3.858,3.0,2.0,1.0,0.0,0.0,0.0,0.0,
211,Cc1cccc(C(=O)N[C@@H]2C[C@@H]2c2ccccc2)c1,251.131,3.281,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
212,Cc1ccccc1[C@@H]1C[C@@H](C(=O)c2ccccc2)[NH2+]1,252.138,2.255,2.0,2.0,1.0,1.0,0.0,0.0,0.0,
213,Cc1ccccc1[C@@H]1C[C@@H](C(=O)c2ccccc2)O1,252.115,3.708,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
214,Cc1ccccc1[C@@H]1C[C@@H](C(=O)[O-])c2ccccc21,251.108,2.364,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
215,Cc1ccccc1N1[NH2+][C@H](c2ccccc2)[C@H](C)C1=O,267.149,2.197,3.0,2.0,1.0,1.0,0.0,0.0,0.0,
216,Cc1ccccc1[C@@H]1C[C@@H](c2ccccc2)C(=O)N1,251.131,3.34,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
217,Cc1ccccc1[C@H]1Cc2ccccc2[C@@H]1C(=O)[O-],251.108,2.168,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
218,Cc1ccccc1N1C(=O)[C@@H](C)[C@@H]1c1ccccc1,251.131,3.719,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
219,Cc1ccccc1[C@H]1C(=O)[C@@H]1C(=O)c1ccccc1,250.099,3.16,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
220,Cc1ccccc1[C@H]1c2ccccc2[C@H]1C(=O)[O-],237.092,1.974,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
221,Cc1ccccc1[C@H]1c2ccccc2[C@@H]1C(=O)[O-],237.092,1.974,2.0,2.0,1.0,0.0,0.0,0.0,0.0,
222,Cc1cccc([N+](=O)[O-])c1NC(=O)c1ccc2c(c1)OC(=O)CC2,326.09,3.007,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
223,Cc1ccc([N+](=O)[O-])cc1NC(=O)[C@@H]1COc2ccc(F)cc2O1,332.081,2.821,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
224,Cc1cccc([N+](=O)[O-])c1NC(=O)[C@H]1COc2ccccc2O1,314.09,2.682,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
225,Cc1ccc([N+](=O)[O-])cc1NC(=O)[C@H]1COc2ccccc2[N+]1=O,328.093,2.713,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
226,Cc1cccc([C@@H]2NC(=O)NC(=O)N2c2ccc([N+](=O)[O-])cc2)c1,326.102,2.841,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
227,Cc1cccc([N+](=O)[O-])c1NC(=O)c1ccc2c(c1)C(=O)N(C)C2=O,339.086,2.381,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
228,Cc1cccc([N+](=O)[O-])c1NC(=O)[C@H]1COc2ccccc2C1=O,326.09,2.733,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
229,Cc1cccc([N+](=O)[O-])c1NC(=O)c1ccc2c(c1)OC(=O)OC2,328.07,3.185,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
230,CC1=NN(C(=O)c2ccc(C)o2)C(=O)O[C@@H]1c1cccc([N+](=O)[O-])c1,343.08,3.206,9.0,2.0,1.0,0.0,0.0,0.0,0.0,
231,CC1=NN(C(=O)c2ccc(C)o2)C(=O)[C@@H]1c1cccc([N+](=O)[O-])c1,327.086,2.638,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
232,Cc1ccc(C(=O)N2N=C(C(F)F)C[C@@H]2c2ccccc2[N+](=O)[O-])o1,349.087,3.705,9.0,2.0,1.0,0.0,0.0,0.0,0.0,
233,Cc1ccccc1[C@H]1Oc2c([O-])cc([N+](=O)[O-])cc2OC(N)=C1C#N,338.078,2.183,8.0,2.0,1.0,1.0,0.0,0.0,0.0,
234,Cc1ccc(NC(=O)[C@@H]2CC(=O)Nc3ccc([N+](=O)[O-])cc32)cc1,325.106,2.968,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
235,CNc1cc(C)ccc1N,136.1,1.619,2.0,1.0,0.0,1.0,0.0,0.0,,
236,CNc1cc(Br)ccc1C,199.0,2.799,2.0,1.0,0.0,0.0,0.0,0.0,,
237,CSc1ccccc1Br,201.945,3.171,2.0,1.0,0.0,0.0,0.0,0.0,,
238,Cc1cc(Br)cc(N)c1N,199.995,1.922,3.0,1.0,0.0,2.0,0.0,0.0,,
239,CCC(C)(N)Nc1ccccc1C,178.147,2.492,2.0,1.0,0.0,1.0,0.0,0.0,,
240,CCOc1ccccc1C(C)(C)C(N)=O,207.126,1.848,3.0,1.0,0.0,1.0,0.0,0.0,,
241,COc1cccc(Br)c1N,200.979,2.04,3.0,1.0,0.0,1.0,0.0,0.0,,
242,Cc1cccc(Br)c1N,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
243,CSCCc1ooc1Br,209.935,2.541,4.0,1.0,0.0,0.0,0.0,0.0,,
244,CCOc1ccc(Br)cc1,199.984,2.848,2.0,1.0,0.0,0.0,0.0,0.0,,
245,CSc1cccc(Br)c1,201.945,3.171,2.0,1.0,0.0,0.0,0.0,0.0,,
246,Cc1ccccc1NC(C)(C)N,164.131,2.102,2.0,1.0,0.0,1.0,0.0,0.0,,
247,CCCC(N)C(N)(N)c1ccccc1C,207.174,1.193,3.0,1.0,0.0,3.0,0.0,0.0,,
248,CCc1ccc(Br)c(N)c1N,214.011,2.176,3.0,1.0,0.0,2.0,0.0,0.0,,
249,CCc1cc(Br)ccc1NC,213.015,3.053,2.0,1.0,0.0,0.0,0.0,0.0,,
250,CCc1ccccc1NC(N)=[SH]C,196.103,1.802,3.0,1.0,0.0,1.0,0.0,0.0,,
251,Cc1ccccc1NC(C)(N)CS,196.103,2.012,3.0,1.0,0.0,1.0,0.0,0.0,,
252,Nc1ccc(Br)cc1,170.968,2.031,2.0,1.0,0.0,1.0,0.0,0.0,,
253,CSc1ccccc1C(C)N,167.077,2.428,2.0,1.0,0.0,1.0,0.0,0.0,,
254,CCCCC(CCO)NCCl,179.108,1.713,3.0,0.0,0.0,0.0,0.0,0.0,,
255,COc1ccccc1C(C)(C)Cl,184.065,3.169,2.0,1.0,0.0,0.0,0.0,0.0,,
256,Cc1ccccc1NCC(N)=S,180.072,1.693,3.0,1.0,0.0,1.0,0.0,0.0,,
257,Cc1ccccc1NC(N)=S,166.056,1.651,3.0,1.0,0.0,1.0,0.0,0.0,,
258,Cc1ccc(N)c(N)c1C(N)=S,181.067,0.794,4.0,1.0,0.0,3.0,0.0,0.0,,
259,Cc1cccc(N)c1NC(N)=S,181.067,1.233,4.0,1.0,0.0,2.0,0.0,0.0,,
260,CCSc1ccc(Br)cc1,215.961,3.561,2.0,1.0,0.0,0.0,0.0,0.0,,
261,COc1ccccc1C(C)(C)C(N)=S,209.087,2.259,3.0,1.0,0.0,1.0,0.0,0.0,,
262,CCSc1ccc(Br)o1,205.94,3.154,3.0,1.0,0.0,0.0,0.0,0.0,,
263,CCNC1=C(N)C=CC=C(C)C1,164.131,1.672,2.0,0.0,1.0,1.0,0.0,0.0,,
264,Cc1ccccc1NC(C)(N)C(C)N,193.158,1.429,3.0,1.0,0.0,2.0,0.0,0.0,,
265,C[SH]=C(N)Nc1c(C)cccc1C,196.103,1.857,3.0,1.0,0.0,1.0,0.0,0.0,,
266,COc1ccc(Br)cc1,185.968,2.458,2.0,1.0,0.0,0.0,0.0,0.0,,
267,Cc1ccccc1NC(C)(C)C#N,174.116,2.709,2.0,1.0,0.0,0.0,0.0,0.0,,
268,Cc1ccccc1NCC(C)(C)N,178.147,2.144,2.0,1.0,0.0,1.0,0.0,0.0,,
269,Cc1ccccc1NC(C)(N)C(N)=S,209.099,1.368,4.0,1.0,0.0,2.0,0.0,0.0,,
270,Nc1cccc(Br)c1Br,248.879,2.794,3.0,1.0,0.0,1.0,0.0,0.0,,
271,Cc1ccc(Br)c(N)c1C(N)=O,227.99,1.439,4.0,1.0,0.0,2.0,0.0,0.0,,
272,CCOc1ccc(Br)c(N)c1,214.995,2.43,3.0,1.0,0.0,1.0,0.0,0.0,,
273,CNc1c(C)cc(Br)cc1N,214.011,2.381,3.0,1.0,0.0,1.0,0.0,0.0,,
274,Cc1ccccc1NC(=O)CC(C)N,192.126,1.671,3.0,1.0,0.0,1.0,0.0,0.0,,
275,CCc1ccc(Br)cc1NC(N)=O,242.005,2.502,4.0,1.0,0.0,1.0,0.0,0.0,,
276,NCc1cccc(Br)c1Cl,218.945,2.561,3.0,1.0,0.0,1.0,0.0,0.0,,
277,Cc1ccccc1NC(C)(N)C(N)=S,209.099,1.368,4.0,1.0,0.0,2.0,0.0,0.0,,
278,Cc1cccc(C)c1NC(N)=S,180.072,1.959,3.0,1.0,0.0,1.0,0.0,0.0,,
279,Cc1ccc(N)c(Br)c1,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
280,Cc1ccc(Br)cc1NC(N)=S,243.967,2.413,4.0,1.0,0.0,1.0,0.0,0.0,,
281,CCOc1cccc(Br)c1[N+]=O,228.973,2.582,4.0,1.0,0.0,0.0,0.0,0.0,,
282,NCCc1ccc(Br)c(N)c1,214.011,1.532,3.0,1.0,0.0,2.0,0.0,0.0,,
283,Cc1ccccc1C(C)(N)C(N)=S,194.088,1.455,3.0,1.0,0.0,2.0,0.0,0.0,,
284,Cc1ccc(N)c(N)c1Br,199.995,1.922,3.0,1.0,0.0,2.0,0.0,0.0,,
285,NCCc1ccc(Br)s1,204.956,2.012,3.0,1.0,0.0,1.0,0.0,0.0,,
286,Cc1cccc(N)c1NC(C)(C)N,179.142,1.684,3.0,1.0,0.0,2.0,0.0,0.0,,
287,Cc1cc(Br)ccc1N,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
288,Cc1cccc(N)c1Br,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
289,Cc1cccc(Br)c1NC(N)=O,227.99,2.248,4.0,1.0,0.0,1.0,0.0,0.0,,
290,Cc1c(Br)csc1N,190.94,2.401,3.0,1.0,0.0,1.0,0.0,0.0,,
291,CCNc1cccc(C)c1,135.105,2.427,1.0,1.0,0.0,0.0,0.0,0.0,,
292,NCCc1ccc(Br)cc1,199.0,1.95,2.0,1.0,0.0,1.0,0.0,0.0,,
293,Cc1cc(Br)sn1,176.925,2.214,3.0,1.0,0.0,0.0,1.0,0.0,,
294,Cc1ccc(Br)c(N)c1,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
295,NCc1ccc(Br)cc1,184.984,1.908,2.0,1.0,0.0,1.0,0.0,0.0,,
296,CSc1cccc(Br)c1N,216.956,2.753,3.0,1.0,0.0,1.0,0.0,0.0,,
297,COc1cccc(Br)c1NC(N)=S,259.962,2.113,5.0,1.0,0.0,1.0,0.0,0.0,,
298,Cc1ccccc1NC(C)(N)C(C)(C)N,207.174,1.819,3.0,1.0,0.0,2.0,0.0,0.0,,
299,Cc1ccc(Br)cc1N,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
300,Cc1c(Br)cccc1CN,199.0,2.216,2.0,1.0,0.0,1.0,0.0,0.0,,
301,CNc1c(C)cccc1Br,199.0,2.799,2.0,1.0,0.0,0.0,0.0,0.0,,
302,Cc1cccc(Br)c1NC(N)=S,243.967,2.413,4.0,1.0,0.0,1.0,0.0,0.0,,
303,CCc1csc(Br)c1,189.945,3.073,2.0,1.0,0.0,0.0,0.0,0.0,,
304,CSc1cc(Br)cs1,207.902,3.233,3.0,1.0,0.0,0.0,0.0,0.0,,
305,Cc1cccc(C)c1NC(C)(N)C#N,189.127,1.914,3.0,1.0,0.0,1.0,0.0,0.0,,
306,CCOc1cccc(Br)c1,199.984,2.848,2.0,1.0,0.0,0.0,0.0,0.0,,
307,CNc1cc(Br)ccc1C(N)=O,227.99,1.59,4.0,1.0,0.0,1.0,0.0,0.0,,
308,Cc1ccccc1CC(C)(N)Cl,183.081,2.451,2.0,1.0,0.0,1.0,0.0,0.0,,
309,NC(=S)Nc1c(N)cccc1Br,244.962,1.687,5.0,1.0,0.0,2.0,0.0,0.0,,
310,NCc1c(N)cccc1Br,199.995,1.49,3.0,1.0,0.0,2.0,0.0,0.0,,
311,CCc1cc(Br)sn1,190.94,2.468,3.0,1.0,0.0,0.0,1.0,0.0,,
312,COc1cccc(Br)c1C(N)=O,228.974,1.557,4.0,1.0,0.0,1.0,0.0,0.0,,
313,Cc1ccc(Br)cc1NC(N)=O,227.99,2.248,4.0,1.0,0.0,1.0,0.0,0.0,,
314,CCc1ccc(Br)cc1NC,213.015,3.053,2.0,1.0,0.0,0.0,0.0,0.0,,
315,Cc1ccc(CC(=N)N)c(Br)c1,226.011,2.236,3.0,1.0,0.0,1.0,0.0,0.0,,
316,CCc1cccc(C)c1C(N)=S,179.077,2.192,2.0,1.0,0.0,1.0,0.0,0.0,,
317,Cc1cc(N)c(N)c(Br)c1,199.995,1.922,3.0,1.0,0.0,2.0,0.0,0.0,,
318,CCc1ccc(Br)c(N)c1,199.0,2.594,2.0,1.0,0.0,1.0,0.0,0.0,,
319,Cc1ccccc1NC(C)(N)C(C)N,193.158,1.429,3.0,1.0,0.0,2.0,0.0,0.0,,
320,CCCCC(CCl)NCCl,183.058,2.57,3.0,0.0,0.0,0.0,0.0,0.0,,
321,Nc1ccc(Br)c(Br)c1,248.879,2.794,3.0,1.0,0.0,1.0,0.0,0.0,,
322,Cc1ccc(N)cc1Br,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
323,Cc1cccc(NC(N)=S)c1,166.056,1.651,3.0,1.0,0.0,1.0,0.0,0.0,,
324,CCc1ccccc1NC(N)=S,180.072,1.904,3.0,1.0,0.0,1.0,0.0,0.0,,
325,Cc1cccc(Br)c1,169.973,2.758,1.0,1.0,0.0,0.0,0.0,0.0,,
326,CCc1ccc(N)c(Br)c1,199.0,2.594,2.0,1.0,0.0,1.0,0.0,0.0,,
327,CCOc1cc(Br)sn1,206.935,2.304,4.0,1.0,0.0,0.0,1.0,0.0,,
328,NCc1ccc(Br)s1,190.94,1.969,3.0,1.0,0.0,1.0,0.0,0.0,,
329,Nc1cccc(Br)c1N,185.979,1.613,3.0,1.0,0.0,2.0,0.0,0.0,,
330,Cc1cccc(CCN)c1C(N)=S,194.088,1.13,3.0,1.0,0.0,2.0,0.0,0.0,,
331,Cc1ccc(N)c(Br)c1,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
332,CCCc1oc(N)cc1Br,202.995,2.577,3.0,1.0,0.0,1.0,0.0,0.0,,
333,CCC(C)(N)Nc1c(C)cccc1N,193.158,2.074,3.0,1.0,0.0,2.0,0.0,0.0,,
334,Cc1cc(Br)c(Br)o1,237.863,3.113,3.0,1.0,0.0,0.0,0.0,0.0,,
335,COCCNc1ccccc1C,165.115,2.053,2.0,1.0,0.0,0.0,0.0,0.0,,
336,Cc1ccccc1NCCl,155.05,2.603,2.0,1.0,0.0,0.0,0.0,0.0,,
337,CSc1ccc(Br)s1,207.902,3.233,3.0,1.0,0.0,0.0,0.0,0.0,,
338,COc1ccc(Br)c(N)c1,200.979,2.04,3.0,1.0,0.0,1.0,0.0,0.0,,
339,Nc1cccc(Br)c1,170.968,2.031,2.0,1.0,0.0,1.0,0.0,0.0,,
340,Cc1cccc(C(C)(N)C(N)=S)c1,194.088,1.455,3.0,1.0,0.0,2.0,0.0,0.0,,
341,CCCc1c(Br)ccn1N,202.011,1.917,3.0,1.0,0.0,1.0,1.0,0.0,,
342,Cc1ccccc1NC(C)(C)C(N)=S,208.103,2.472,3.0,1.0,0.0,1.0,0.0,0.0,,
343,CCc1cc(N)cc(Br)c1,199.0,2.594,2.0,1.0,0.0,1.0,0.0,0.0,,
344,Cc1ccccc1NC(C)(N)Cl,184.077,2.278,3.0,1.0,0.0,1.0,0.0,0.0,,
345,Cc1cccc(NCCO)c1,151.1,1.399,2.0,1.0,0.0,0.0,0.0,0.0,,
346,CCC(C)(N)Nc1c(C)cccc1N,193.158,2.074,3.0,1.0,0.0,2.0,0.0,0.0,,
347,CCc1cc(Br)ccc1N,199.0,2.594,2.0,1.0,0.0,1.0,0.0,0.0,,
348,CCOc1ccccc1NC(C)(C)N,194.142,2.192,3.0,1.0,0.0,1.0,0.0,0.0,,
349,CNc1ccc(Br)cc1C,199.0,2.799,2.0,1.0,0.0,0.0,0.0,0.0,,
350,CCOc1ccccc1C(C)(C)N,179.131,2.279,2.0,1.0,0.0,1.0,0.0,0.0,,
351,CCc1cccc(N)c1NC(N)=S,195.083,1.487,4.0,1.0,0.0,2.0,0.0,0.0,,
352,COc1ccc(Br)c(Br)c1,263.879,3.22,3.0,1.0,0.0,0.0,0.0,0.0,,
353,Cc1ccccc1NC(C)(N)CCS,210.119,2.402,3.0,1.0,0.0,1.0,0.0,0.0,,
354,CSc1ccc(Br)cc1,201.945,3.171,2.0,1.0,0.0,0.0,0.0,0.0,,
355,C[SH]=C(N)Nc1c(C)cccc1N,197.099,1.131,4.0,1.0,0.0,2.0,0.0,0.0,,
356,Nc1cc(Br)ccc1Br,248.879,2.794,3.0,1.0,0.0,1.0,0.0,0.0,,
357,CC(=S)Nc1c(C)cccc1N,180.072,2.336,3.0,1.0,0.0,1.0,0.0,0.0,,
358,Cc1ccc(Br)cc1C(N)=O,212.979,1.856,3.0,1.0,0.0,1.0,0.0,0.0,,
359,CSc1ccc(Br)c(N)c1,216.956,2.753,3.0,1.0,0.0,1.0,0.0,0.0,,
360,Cc1cccc(NC(N)=S)c1Br,243.967,2.413,4.0,1.0,0.0,1.0,0.0,0.0,,
361,Cc1ccccc1C(N)(N)C(C)(C)N,193.158,0.803,3.0,1.0,0.0,3.0,0.0,0.0,,
362,Cc1ccccc1NC(=O)C(C)(C)N,192.126,1.671,3.0,1.0,0.0,1.0,0.0,0.0,,
363,Cc1ccccc1NC(N)(N)C(C)(C)N,208.169,0.715,4.0,1.0,0.0,3.0,0.0,0.0,,
364,CCOc1ccccc1Br,199.984,2.848,2.0,1.0,0.0,0.0,0.0,0.0,,
365,CCc1cccc(Br)c1N,199.0,2.594,2.0,1.0,0.0,1.0,0.0,0.0,,
366,Cc1ccccc1NC(C)N,150.116,1.712,2.0,1.0,0.0,1.0,0.0,0.0,,
367,NCc1csc(Br)c1,190.94,1.969,3.0,1.0,0.0,1.0,0.0,0.0,,
368,CCc1ccc(Br)cc1N,199.0,2.594,2.0,1.0,0.0,1.0,0.0,0.0,,
369,CCc1cc(Br)cs1,189.945,3.073,2.0,1.0,0.0,0.0,0.0,0.0,,
370,CNc1c(C)ccc(Br)c1N,214.011,2.381,3.0,1.0,0.0,1.0,0.0,0.0,,
371,Cc1cc(N)cc(Br)c1,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
372,CSc1ccccc1NC(N)=S,198.029,2.064,4.0,1.0,0.0,1.0,0.0,0.0,,
373,Cc1cc(Br)ccc1N,184.984,2.34,2.0,1.0,0.0,1.0,0.0,0.0,,
374,CC(=O)Nc1c(C)cccc1N,164.095,1.536,3.0,1.0,0.0,1.0,0.0,0.0,,
375,Cc1ccccc1NC(C)(C)N,164.131,2.102,2.0,1.0,0.0,1.0,0.0,0.0,,
376,COc1cccc(Br)c1[N+]=O,214.958,2.191,4.0,1.0,0.0,0.0,0.0,0.0,,
377,Cc1ccccc1NC(C)(N)CC#N,189.127,1.996,3.0,1.0,0.0,1.0,0.0,0.0,,
378,Cc1cccc(N)c1NC(C)(C)C,178.147,2.788,2.0,1.0,0.0,1.0,0.0,0.0,,
379,CCSc1ooc1Br,195.919,2.747,4.0,1.0,0.0,0.0,0.0,0.0,,
380,CC(=N)Nc1c(C)cccc1N,163.111,1.986,3.0,1.0,0.0,1.0,0.0,0.0,,
381,Cc1cc(Br)cs1,175.93,2.819,2.0,1.0,0.0,0.0,0.0,0.0,,
382,Cc1csc(Br)c1,175.93,2.819,2.0,1.0,0.0,0.0,0.0,0.0,,
383,CCOc1cccc(Br)c1N,214.995,2.43,3.0,1.0,0.0,1.0,0.0,0.0,,
384,CCc1cccc(Br)c1NC,213.015,3.053,2.0,1.0,0.0,0.0,0.0,0.0,,
385,CCC(N)Nc1ccccc1C,164.131,2.102,2.0,1.0,0.0,1.0,0.0,0.0,,
386,Cc1cc(Br)c(N)cc1N,199.995,1.922,3.0,1.0,0.0,2.0,0.0,0.0,,
387,Cc1cc(Br)ccc1NC(=N)N,227.006,2.063,4.0,1.0,0.0,1.0,0.0,0.0,,
388,Cc1ccccc1NCC(C)N,164.131,1.754,2.0,1.0,0.0,1.0,0.0,0.0,,
389,C=C(N)Nc1ccc(Br)cc1C,226.011,2.599,3.0,1.0,0.0,1.0,0.0,0.0,,
390,Cc1ccccc1C(C)(N)C(N)=S,194.088,1.455,3.0,1.0,0.0,2.0,0.0,0.0,,
391,Cc1cc(Br)cc(N)c1C(N)=O,227.99,1.439,4.0,1.0,0.0,2.0,0.0,0.0,,
392,Cc1cccc(C(N)=S)c1CCN,194.088,1.13,3.0,1.0,0.0,2.0,0.0,0.0,,
393,Cc1ccc(Br)c(N)c1N,199.995,1.922,3.0,1.0,0.0,2.0,0.0,0.0,,
394,CCOc1ccccc1C(C)(C)C#N,189.115,2.886,2.0,1.0,0.0,0.0,0.0,0.0,,
395,NCc1cccc(Br)c1,184.984,1.908,2.0,1.0,0.0,1.0,0.0,0.0,,
396,CCOCCc1ooc1Br,207.974,2.214,4.0,1.0,0.0,0.0,0.0,0.0,,
397,Cc1cccc(N)c1NCC(C)N,179.142,1.336,3.0,1.0,0.0,2.0,0.0,0.0,,
398,CCNc1c(C)cccc1N,150.116,2.009,2.0,1.0,0.0,1.0,0.0,0.0,,
399,CCSC1=C(Br)C=N1,190.94,2.388,3.0,0.0,1.0,0.0,0.0,0.0,,
400,Cc1ccc(Br)cc1,169.973,2.758,1.0,1.0,0.0,0.0,0.0,0.0,,
401,Nc1cccc(Br)c1,170.968,2.031,2.0,1.0,0.0,1.0,0.0,0.0,,
402,COc1ccc([C@@H]2C3=C(CC(C)(C)CC3=O)OC(=O)[C@H]2C#N)cc1,325.131,3.119,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
403,CC1(C)C[C@@]2(CCOC(=O)[C@H](C(=O)Nc3ccccc3)CC2)C1=O,329.163,2.954,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
404,CC1(C)[C@@H]2CC[C@]1(C)C(=O)N(CC(=O)Nc1ccc(F)cc1)C2,318.174,3.049,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
405,CCC1=C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2ccc([N+](=O)[O-])cc2)CC1,345.158,3.901,6.0,1.0,2.0,0.0,0.0,0.0,0.0,
406,CC1=C(C(=O)OC[C@@H]2CCCO2)[C@H](c2ccc(Cl)cc2)C[C@H]1O,336.113,3.227,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
407,CCOC(=O)[C@@H]1C(=O)N[C@]2(C)CCc3ccccc3O[C@]1(C)CC2,331.178,2.618,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
408,C[C@@H]1NC(=O)[C@@]2(CC(=O)CC(C)(C)[C@H]2C)c2ccccc2NC1=O,328.179,2.406,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
409,CCC1=C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2ccc(O)cc2)C(C#N)C1,341.163,3.448,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
410,COc1ccccc1[C@H]1C2=C(CC(C)(C)CC2=O)OC(=O)[C@H]1C#N,325.131,3.119,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
411,CCC1=C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2ccc(O)cc2)CC1=O,330.147,2.877,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
412,C[C@@H]1C[C@H]2NC(=O)[C@@H](C(=O)Nc3ccccc3)[C@]2(C)CC(C)(C)O1,330.194,2.724,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
413,CC1=C(C(=O)OC[C@@H]2CCCO2)[C@@H](c2ccc(O)cc2)C(C#N)C1,327.147,3.058,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
414,CC(=O)N1CC[C@@H](C(=O)N2CCC[C@@H](C)O2)[C@H]1c1ccccc1,316.179,2.539,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
415,CC1(C)CC(=O)[C@]2(COC[C@@H](C(=O)Nc3ccc(Cl)cc3)C2=O)C1,349.108,2.87,6.0,1.0,2.0,0.0,0.0,0.0,0.0,
416,[N-]c1ccc2c(C(N)=O)ccc([N-])c2c1,197.06,2.878,4.0,2.0,0.0,1.0,0.0,0.0,,
